id,run_number,name,event,status,created_at,build_duration,num_jobs,failed,conclusion,num_jobs_failed,num_jobs_success,total_job_duration,num_errors,num_warnings,num_info,source,hour_of_day,day_of_week,day_of_month,month,is_weekend,is_business_hours,build_duration_rolling_mean_5,build_duration_rolling_std_5,build_duration_rolling_mean_10,build_duration_rolling_std_10,failure_rate,total_failures,total_runs,created_at_dt,time_since_last_run,build_duration_x_num_jobs,build_duration_div_num_jobs,num_errors_x_num_warnings,num_errors_div_num_warnings,hour_of_day_x_day_of_week,hour_of_day_div_day_of_week
776,776,-0.3678577528400964,1.4494401357052222,0.0,2025-12-29 03:46:42.805755,-0.46168172243632255,-0.41928339403734205,1,-1.1824049791726108,-0.5220392971881297,-0.28163043445825814,-0.5349114673952637,0.6577893065593698,0.022687755914455748,-1.594715260312371,0.0,-1.3073568564781337,-1.4919180058378732,1.4982123566488414,0.6344640750038822,-0.626703805770422,-0.8474745178583506,-0.5274601686062445,1.0251237985838921,-1.1708756698111698,0.5455863421570005,-0.6873722845607758,0.7453557616104765,0.891560271053996,2025-12-29 03:46:42.805755,-0.26786757146791296,-0.5238396106868541,-0.30895401387342153,0.5205575072461566,-0.18717976177895704,-1.0382103676154497,0.2563861502614517
872,872,-1.2564030495553054,-0.3829747008374101,0.0,2026-01-06 03:46:42.805755,-0.5462199720181593,1.174950043367001,1,-1.1824049791726108,-0.5220392971881297,1.323101385816717,-1.0334859555897415,1.8165490949786942,-1.1117000398083305,-0.6365446652919199,0.0,-1.3073568564781337,-0.9922803615519143,-1.0232924145295101,-2.0436268018352215,-0.626703805770422,-0.8474745178583506,-1.2198738562533142,0.13491247385357322,-0.7148717239718774,0.8879638512577483,-0.10185848918790245,1.198715481059,1.5841028235054673,2026-01-06 03:46:42.805755,0.8333351889346072,0.5772094171471595,-0.708714404854844,0.015554104795480807,-0.1871738028647476,-0.9515291057083377,-0.3482995656326398
919,919,-1.2564030495553054,0.5332327174339061,0.0,2026-01-10 01:46:42.805755,0.6773940555845496,1.5735084027180868,0,0.8457339216380425,-0.5220392971881297,1.724284340885461,0.3467866688344843,-0.5009704818599547,-0.5445061419469375,-1.594715260312371,0.0,-1.5973650322718635,1.006270215591921,-0.5847698456289272,-2.0436268018352215,1.5956501154012872,-0.8474745178583506,0.5397909436087037,-1.402532340439331,0.49691812449930184,-1.305982649783842,-0.6873722845607758,1.295863992369398,1.719895480848893,2026-01-10 01:46:42.805755,-0.8184689516691731,1.9042311386783475,-0.6130666381483961,-0.489449297655195,-0.18718063809067947,-0.893741597770263,-0.3483001300059424
545,545,-0.3678577528400964,1.4494401357052222,0.0,2025-12-09 21:46:42.805755,-0.05084352728152088,0.7763916840159152,1,-1.1824049791726108,2.4610424010297542,0.11955252061048567,-0.5576844941646666,1.8165490949786942,-1.1117000398083305,-0.9559348636320703,0.0,1.302716725665434,-0.9922803615519143,-0.6944004878540729,0.6344640750038822,-0.626703805770422,-0.8474745178583506,-0.27320055308222946,-1.469621536919203,-0.05309021539044716,-1.3590424020462557,-0.10185848918790245,-0.12898084018310488,0.0632250612590991,2025-12-09 21:46:42.805755,0.5580344988339772,0.6225908895704287,-0.5829947024293444,0.015554104795480807,-0.1871738028647476,-0.4314415342656656,-0.3482959375183444
514,514,0.5206875438751125,-0.3829747008374101,0.0,2025-12-07 07:46:42.805755,0.11569781239880782,-0.0207250346862563,1,-1.1824049791726108,-0.5220392971881297,0.11955252061048567,0.044996346576521976,1.0440425693658113,-1.1117000398083305,0.3216259297285313,0.0,-0.7273405048906743,1.50590785987788,-0.9136617723043643,0.6344640750038822,1.5956501154012872,-0.8474745178583506,-0.8392570474682248,2.2330647275310986,-0.709925619074858,0.9690848288952392,0.48365530618497066,-0.19374651439003682,-0.20836025342775236,2025-12-07 07:46:42.805755,-0.543168261568543,0.041062285734572025,-0.3476319070563506,-0.18644725618478952,-0.1871759060112691,0.1753272990841185,-0.3482999351626035
26,26,0.5206875438751125,-1.2991821191087263,0.0,2025-10-27 15:46:42.805755,0.30656940642552133,-0.41928339403734205,1,-1.1824049791726108,0.9695015519208123,-0.682813389527002,0.007281311693936818,0.6577893065593698,-0.5445061419469375,0.9604063264088322,0.0,0.43269219828424477,-1.4919180058378732,1.27895107219855,0.14753846103313606,-0.626703805770422,1.1799764818027756,-1.4839182756386127,0.7628543271583937,-2.0251164161868838,0.9996570878903982,-0.9801291822472125,-1.6509741840460057,-1.6613416870024078,2025-10-27 15:46:42.805755,-0.26786757146791296,-0.23258586656586872,-0.11444690009083373,0.11655478528561597,-0.1871790607299997,-1.0382103676154497,2.675131432580681
194,194,1.4092328405903214,1.4494401357052222,0.0,2025-11-10 15:46:42.805755,-0.12912247432619448,-1.6149584720905994,1,-1.1824049791726108,-0.5220392971881297,-1.4851792996644897,0.050036812964427566,1.8165490949786942,2.2914633473600285,-1.2753250619722207,0.0,0.43269219828424477,-1.4919180058378732,-0.5847698456289272,0.39100126801850915,-0.626703805770422,1.1799764818027756,0.40696344116910976,0.05553744841849854,0.7572138124519207,-1.3346163472126376,-0.10185848918790245,-0.9709346048732201,-1.0095369317539642,2025-11-10 15:46:42.805755,-0.543168261568543,-1.366181308137643,2.3621870604685173,4.257582685381157,-0.18718011230341067,-1.0382103676154497,2.675131432580681
138,138,-0.3678577528400964,-1.2991821191087263,0.0,2025-11-05 23:46:42.805755,0.01613636512138105,-1.2164001127395137,1,-1.1824049791726108,-0.5220392971881297,-1.083996344595746,0.4930779059494285,0.6577893065593698,-1.6788939376697238,0.6410161280686817,0.0,1.5927249014591638,-0.4926427172659555,-1.1329230567546558,0.39100126801850915,-0.626703805770422,-0.8474745178583506,0.2992247959631624,-0.34051707863212394,-0.39580756001648065,-1.183071263435723,1.6546828969307168,-1.229997301700948,-1.2947015121751582,2025-11-05 23:46:42.805755,-0.8184689516691731,-1.015840199153312,0.7111124519893243,-0.6914506586354653,4.019116085348704,0.29090231496026786,-0.34829785235528576
587,587,0.5206875438751125,-0.3829747008374101,0.0,2025-12-13 09:46:42.805755,0.5822229970638039,0.37783332466482944,1,-1.1824049791726108,2.4610424010297542,-0.28163043445825814,0.9586580533800231,2.202802357785136,1.1570755516372422,-0.9559348636320703,0.0,-0.43733232909694447,1.006270215591921,-0.25587791895349005,0.6344640750038822,1.5956501154012872,1.1799764818027756,0.5366706711405168,0.22281814374625736,-1.224683188968495,1.3869676747495712,0.48365530618497066,0.2919960421619528,0.15827992139949712,2025-12-13 09:46:42.805755,-0.543168261568543,0.6523706988556544,-0.3921280335166392,3.3485765609699407,-0.18717948135900955,0.26200856099123054,-0.34829980750663586
443,443,-0.3678577528400964,1.4494401357052222,0.0,2025-12-01 09:46:42.805755,0.036324554242512255,-0.41928339403734205,0,0.8457339216380425,-0.5220392971881297,-0.28163043445825814,0.6287833591898644,-0.8872237446663962,0.5898816537758489,-1.2753250619722207,0.0,-0.43733232909694447,-1.4919180058378732,-1.5714456256552387,0.6344640750038822,-0.626703805770422,1.1799764818027756,-2.186088799293301,0.14321353788141802,-1.4558539936440174,0.281531563738817,-1.858399875306522,-0.38804353701083266,-0.27625658209946524,2025-12-01 09:46:42.805755,-0.543168261568543,-0.33503911664352426,-0.18286794659237673,-0.6914506586354653,-0.18718116387757275,-1.0382103676154497,1.4657587914210664
208,208,-1.2564030495553054,-1.2991821191087263,0.0,2025-11-11 19:46:42.805755,0.4893095887200781,0.7763916840159152,1,-1.1824049791726108,-0.5220392971881297,0.9219184307479733,0.43741109397647787,1.430295832172253,1.1570755516372422,-1.2753250619722207,0.0,1.0127085498717043,-0.9922803615519143,-0.47513920340378146,0.39100126801850915,-0.626703805770422,-0.8474745178583506,-0.06020614866974157,2.3581699007561148,-0.15324855608995616,1.4860959448282551,0.48365530618497066,-0.9061689306662882,-0.9280613373479087,2025-11-11 19:46:42.805755,-0.8184689516691731,0.9809539562378582,-0.504847908345333,2.3385697560685896,-0.18717990198865037,-0.48922904220374025,-0.348296340642155
661,661,-1.2564030495553054,0.5332327174339061,0.0,2025-12-19 13:46:42.805755,0.5240514430370512,-1.6149584720905994,1,-1.1824049791726108,-0.5220392971881297,-1.4851792996644897,0.9113935777733324,-0.11471721905351319,1.1570755516372422,0.0022357313883809484,0.0,0.14268402249051504,0.5066325713059622,0.4019059343973842,0.6344640750038822,-0.626703805770422,1.1799764818027756,0.6050999669260563,-0.8315890862919345,0.6920444291367746,-1.0465769003018441,1.6546828969307168,0.7453557616104765,0.8508224738509683,2025-12-19 13:46:42.805755,-0.543168261568543,-1.304274679612393,3.023673251149293,0.3185561462658863,-0.18718074324793196,0.4642648387744919,-0.3482995152416722
650,650,-0.3678577528400964,-1.2991821191087263,0.0,2025-12-18 15:46:42.805755,-0.8888883114261745,-0.41928339403734205,1,-1.1824049791726108,0.9695015519208123,-0.682813389527002,-1.1446284815466568,0.6577893065593698,0.022687755914455748,1.2797965247489824,0.0,0.43269219828424477,0.006994927020003319,0.2922752921722385,0.6344640750038822,-0.626703805770422,1.1799764818027756,-1.4754534466549905,0.01155736091417981,-0.1730745825335832,0.6564925235595934,0.48365530618497066,0.2596132050584868,0.40270670461766345,2025-12-18 15:46:42.805755,-0.543168261568543,-0.6857990454107373,-0.4171148970685095,0.5205575072461566,-0.18717976177895704,0.26200856099123054,-0.3482991625081573
642,642,0.5206875438751125,-0.3829747008374101,0.0,2025-12-17 23:46:42.805755,1.693712811300795,-0.0207250346862563,0,0.8457339216380425,-0.5220392971881297,0.11955252061048567,0.6785319857616422,-0.8872237446663962,-1.1117000398083305,0.9604063264088322,0.0,1.5927249014591638,-0.4926427172659555,0.18264464994709279,0.6344640750038822,-0.626703805770422,-0.8474745178583506,1.6755476891759458,0.14071561042303568,1.01199686010921,1.1265865967415696,0.48365530618497066,0.48629306478274864,0.3483896416802931,2025-12-17 23:46:42.805755,-0.8184689516691731,0.788869154222636,-0.028012296480798993,-0.6914506586354653,-0.18718116387757275,0.29090231496026786,-0.34829785235528576
551,551,-0.3678577528400964,-0.3829747008374101,0.0,2025-12-10 09:46:42.805755,2.10479460016185,1.174950043367001,1,-1.1824049791726108,2.4610424010297542,0.5207354756792295,1.0841776864566608,1.0440425693658113,-0.5445061419469375,1.599186723089133,0.0,-0.43733232909694447,-0.4926427172659555,-0.5847698456289272,0.6344640750038822,-0.626703805770422,1.1799764818027756,-0.10778119786584156,1.3336926392504531,0.12279759985054056,0.3235017943407771,1.0691691015578437,-0.06421516597617292,0.09038359272778425,2025-12-10 09:46:42.805755,0.007433118632717067,2.58727589374474,-0.37312019736609364,0.3185561462658863,-0.18717853494310646,-0.5181227961727776,-0.3482992632893283
114,114,0.5206875438751125,0.5332327174339061,0.0,2025-11-03 23:46:42.805755,1.1752498773975655,-0.8178417533884278,0,0.8457339216380425,-0.5220392971881297,-0.682813389527002,0.3173692904120605,-0.11471721905351319,-0.5445061419469375,0.3216259297285313,0.0,1.5927249014591638,-1.4919180058378732,-1.3521843412049472,0.39100126801850915,-0.626703805770422,-0.8474745178583506,1.6930657348656388,-1.5741490797712234,1.58572241850964,-0.8099791713723338,-0.10185848918790245,-1.3271458130113458,-1.267542980706473,2025-11-03 23:46:42.805755,0.28273380873334714,-0.3496904848770575,0.5030064302675787,-0.2874479366749247,-0.18718011230378623,-1.0382103676154497,4.2876282874601666
165,165,0.5206875438751125,-0.3829747008374101,0.0,2025-11-08 05:46:42.805755,1.1268170702600653,0.7763916840159152,1,-1.1824049791726108,2.4610424010297542,0.11955252061048567,0.7596250853660178,0.6577893065593698,0.022687755914455748,0.3216259297285313,0.0,-1.0173486806844039,1.006270215591921,-0.8040311300792186,0.39100126801850915,1.5956501154012872,-0.8474745178583506,0.5835862291792387,0.38629983808358365,1.3922704813383173,-0.5569926672539496,-0.6873722845607758,-1.262380138804414,-1.1860673863004176,2025-11-08 05:46:42.805755,0.8333351889346072,1.4039065030994466,-0.4126163458289473,0.5205575072461566,-0.18717976177895704,-0.31586651838951624,-0.3482999687562891
249,249,-0.3678577528400964,-1.2991821191087263,0.0,2025-11-15 05:46:42.805755,0.8690451235921839,0.7763916840159152,0,0.8457339216380425,-0.5220392971881297,0.9219184307479733,0.13868332426924201,-0.8872237446663962,0.022687755914455748,0.6410161280686817,0.0,-1.0173486806844039,1.006270215591921,-0.03661663450319863,0.39100126801850915,1.5956501154012872,-0.8474745178583506,1.1022138200750666,1.240634217651601,1.852019305082895,-0.08308362331040277,-1.858399875306522,-0.9061689306662882,-0.9144820716135662,2025-11-15 05:46:42.805755,-0.8184689516691731,1.2328884295714553,-0.4499095699910199,-0.6914506586354653,-0.18718116387757275,-0.31586651838951624,-0.3482999687562891
912,912,-0.3678577528400964,-1.2991821191087263,0.0,2026-01-09 11:46:42.805755,0.16677976382546578,-0.8178417533884278,0,0.8457339216380425,-0.5220392971881297,-0.682813389527002,-0.4071937216953587,-0.8872237446663962,-0.5445061419469375,0.6410161280686817,0.0,-0.14732415330321472,0.5066325713059622,-0.6944004878540729,-2.0436268018352215,-0.626703805770422,1.1799764818027756,-0.1646896310941816,-1.9971110813176918,-0.4228181244744216,0.29594136973913543,0.48365530618497066,1.36062966657633,1.4483101661620417,2026-01-09 11:46:42.805755,1.9345379493371273,-0.6364333402183184,0.1625715778059075,-0.6914506586354653,-0.18718116387757275,0.23311480702219317,-0.3482996160227004
577,577,-0.3678577528400964,0.5332327174339061,0.0,2025-12-12 13:46:42.805755,0.23336007263537392,0.37783332466482944,0,0.8457339216380425,-0.5220392971881297,0.5207354756792295,0.19533031375996443,-0.8872237446663962,-1.6788939376697238,-0.6365446652919199,0.0,0.14268402249051504,0.5066325713059622,-0.3655085611786358,0.6344640750038822,-0.626703805770422,1.1799764818027756,0.8761256668982959,0.12655529253412381,-0.017926666267044544,-0.14038546839780477,0.48365530618497066,-0.031832328872706955,0.14470065566515455,2025-12-12 13:46:42.805755,0.007433118632717067,0.45398316168019853,-0.4510118399889212,-0.6914506586354653,-0.18718116387757275,0.4642648387744919,-0.3482995152416722
23,23,0.5206875438751125,-1.2991821191087263,0.0,2025-10-27 09:46:42.805755,-0.6587277750259043,1.174950043367001,0,0.8457339216380425,-0.5220392971881297,1.323101385816717,-1.0696233704305922,-0.8872237446663962,0.5898816537758489,0.9604063264088322,0.0,-0.43733232909694447,-1.4919180058378732,1.27895107219855,0.14753846103313606,-0.626703805770422,1.1799764818027756,-2.2030886801679834,0.8601663755776116,-3.009734521891405,1.1435118372822284,-2.4439136706793954,-1.6833570211494715,-1.6749209527367503,2025-10-27 09:46:42.805755,-0.543168261568543,0.49190314778344785,-0.7229568640940008,-0.6914506586354653,-0.18718116387757275,-1.0382103676154497,1.4657587914210664
11,11,1.4092328405903214,-0.3829747008374101,0.0,2025-10-26 09:46:42.805755,-0.18800344881948194,-0.41928339403734205,0,0.8457339216380425,-0.5220392971881297,-0.28163043445825814,0.3264976248268309,-0.5009704818599547,1.1570755516372422,-1.594715260312371,0.0,-0.43733232909694447,1.50590785987788,1.1693204299734041,0.14753846103313606,1.5956501154012872,1.1799764818027756,0.10824426610690852,-0.6410262954960363,0.15471753687054876,-1.0756758069427554,-0.10185848918790245,-1.6185913469425397,-1.6477624212680653,2025-10-26 09:46:42.805755,-0.543168261568543,-0.42008470700898826,-0.23966368795476495,-0.18644725618478952,-0.18718095356275236,0.5220523467125665,-0.3482998679752458
188,188,1.4092328405903214,-0.3829747008374101,0.0,2025-11-10 03:46:42.805755,1.8693849952706723,-0.41928339403734205,0,0.8457339216380425,-0.5220392971881297,-0.28163043445825814,2.082972908322089,-0.8872237446663962,-1.1117000398083305,-0.31715446695176946,0.0,-1.3073568564781337,-1.4919180058378732,-0.5847698456289272,0.39100126801850915,-0.626703805770422,-0.8474745178583506,1.320897098257525,-0.53518191346495,-0.06990285791139829,0.1553856304174984,0.48365530618497066,-1.0357002790801522,-1.0638539946913346,2025-11-10 03:46:42.805755,0.007433118632717067,0.3598973391485585,0.2812293809333766,-0.6914506586354653,-0.18718116387757275,-1.0382103676154497,0.2563861502614517
539,539,-0.3678577528400964,-1.2991821191087263,0.0,2025-12-09 09:46:42.805755,-0.9096584789878548,-0.0207250346862563,0,0.8457339216380425,-0.5220392971881297,0.11955252061048567,-0.78482434488131,-0.8872237446663962,0.022687755914455748,-1.594715260312371,0.0,-0.43733232909694447,-0.9922803615519143,-0.6944004878540729,0.6344640750038822,-0.626703805770422,1.1799764818027756,-0.46059202483742806,-1.403091435957536,0.02176146977537634,-1.344357282473899,-0.10185848918790245,-0.16136367728657086,0.04964579552475653,2025-12-09 09:46:42.805755,0.28273380873334714,-0.44484467831832175,-0.5553130626741576,-0.6914506586354653,-0.18718116387757275,-0.7781665818941137,-0.34829835626120803
241,241,0.5206875438751125,-0.3829747008374101,0.0,2025-11-14 13:46:42.805755,-0.12181178113487734,-0.41928339403734205,0,0.8457339216380425,-0.5220392971881297,-0.28163043445825814,-0.5564704714183405,-0.8872237446663962,0.5898816537758489,0.0022357313883809484,0.0,0.14268402249051504,0.5066325713059622,-0.14624727672834434,0.39100126801850915,-0.626703805770422,1.1799764818027756,-0.49286921724305094,-0.9748044102369205,0.07232701568479666,-1.7014552009853647,-0.10185848918790245,-1.0357002790801522,-0.9687991345509365,2025-11-14 13:46:42.805755,-0.26786757146791296,-0.3949906065013663,-0.22290517012887848,-0.6914506586354653,-0.18718116387757275,0.4642648387744919,-0.3482995152416722
628,628,0.5206875438751125,-0.3829747008374101,0.0,2025-12-16 19:46:42.805755,2.0336299774289985,1.174950043367001,1,-1.1824049791726108,2.4610424010297542,0.5207354756792295,1.8199038709686262,2.975308883398019,0.5898816537758489,0.3216259297285313,0.0,1.0127085498717043,-0.9922803615519143,0.07301400772194709,0.6344640750038822,-0.626703805770422,-0.8474745178583506,-0.2067362225853169,1.354811289868462,0.17835415902681692,1.400279821326139,0.48365530618497066,0.4215273905758167,0.28049331300858027,2025-12-16 19:46:42.805755,-0.543168261568543,2.5333170721010743,-0.3821289879694693,3.3485765609699407,-0.1871785349424492,-0.48922904220374025,-0.348296340642155
17,17,-1.2564030495553054,-1.2991821191087263,0.0,2025-10-26 21:46:42.805755,-0.08586880456325778,0.37783332466482944,1,-1.1824049791726108,2.4610424010297542,-0.28163043445825814,-0.29148761491392,0.27153604375292834,-0.5445061419469375,0.6410161280686817,0.0,1.302716725665434,1.50590785987788,1.1693204299734041,0.14753846103313606,1.5956501154012872,-0.8474745178583506,-0.8884537690029686,-0.31332249560810577,-1.2098643829479092,-0.5912368420517563,0.48365530618497066,-1.6185913469425397,-1.6613416870024078,2025-10-26 21:46:42.805755,-0.543168261568543,0.27244758908679984,-0.5048937807429448,-0.08544657569465436,-0.18717958651689298,2.6024026324832548,-0.34829946485109925
821,821,1.4092328405903214,0.5332327174339061,0.0,2026-01-01 21:46:42.805755,0.15489304980192625,1.174950043367001,0,0.8457339216380425,-0.5220392971881297,1.323101385816717,-0.1178457550120655,-0.8872237446663962,-0.5445061419469375,0.0022357313883809484,0.0,1.302716725665434,0.006994927020003319,-1.5714456256552387,-2.0436268018352215,-0.626703805770422,-0.8474745178583506,-0.8418862433026889,2.2091692180370406,-0.12104165908254555,1.124593241107847,-0.10185848918790245,1.4901610149901938,0.8779810053196535,2026-01-01 21:46:42.805755,-0.26786757146791296,1.1088110900522183,-0.6199599063368412,-0.6914506586354653,-0.18718116387757275,0.7820961324339026,-0.348298759384078
937,937,0.5206875438751125,0.5332327174339061,0.0,2026-01-11 13:46:42.805755,-0.507036092389919,-0.8178417533884278,0,0.8457339216380425,-0.5220392971881297,-0.682813389527002,-0.5475030380486592,-0.8872237446663962,-0.5445061419469375,-0.31715446695176946,0.0,0.14268402249051504,1.50590785987788,-0.47513920340378146,-2.0436268018352215,1.5956501154012872,1.1799764818027756,-1.079659610385738,0.9287561154510147,-0.1142212978615673,0.5677689328266521,-0.10185848918790245,1.231098318162466,1.2310419144125604,2026-01-11 13:46:42.805755,1.1086358790352373,-0.8280224413579055,-0.06489217992955558,-0.6914506586354653,-0.18718116387757275,1.2155024419694627,-0.34829973360053024
